"","Entrez","GeneSymbol","EntrezGeneID","EnsemblGeneID","moduleColor","GS.er_status","p.GS.er_status","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.purple","p.MM.purple","MM.yellow","p.MM.yellow","MM.magenta","p.MM.magenta","MM.brown","p.MM.brown","MM.greenyellow","p.MM.greenyellow","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.red","p.MM.red","MM.green","p.MM.green","MM.pink","p.MM.pink","MM.grey","p.MM.grey"
"10202","10202","DHRS2",10202,"ENSG00000100867","pink",0.380090199631799,0.132341300443252,0.04802148613703,0.854781723441996,-0.230377236736988,0.373696677200637,0.102380210359509,0.695796186006793,-0.0666909812668036,0.799254734019922,-0.103084233692953,0.693799137461658,-0.0261424624335012,0.920666532223398,0.109233128528725,0.676439203786284,-0.0631108157430909,0.809840868766611,-0.0227031421057829,0.931078632652399,-0.14635023187654,0.575146810450319,0.28492299402182,0.267662625449294,0.731450816078271,0.000847450666422719,0.0279320975073313,0.915253355920252
"3248","3248","HPGD",3248,"ENSG00000164120","pink",0.3720858622866,0.141369359648879,0.128350083921466,0.623475432450353,-0.25877334332862,0.31590951594512,0.201568906347935,0.437866877012144,-0.111134515013717,0.671101663224172,-0.141184752608402,0.588852471364207,-0.0838981061874529,0.748864538112338,0.059982415936262,0.819116839208032,-0.0825905056657123,0.752662911857899,0.00637574150964433,0.980624842808492,-0.134846908239943,0.605850405245438,0.242242805418809,0.348875737900148,0.60215817145393,0.010533674072294,0.0119704761110198,0.963631165434578
"6720","6720","SREBF1",6720,"ENSG00000072310","pink",0.359736356200508,0.156114644394166,0.0794147852520443,0.761910094724686,-0.410324579071423,0.101854509958492,-0.0126880378215912,0.961452538978245,-0.197572349639374,0.44719306351507,-0.10357840124259,0.692398506855565,-0.0979044901165176,0.708535880456155,-0.0485884934141376,0.853084469850778,-0.122207030359118,0.640320526997865,-0.164566501087166,0.527930299134951,0.0950154613512736,0.716798429157314,0.459960043848975,0.0632102805941154,0.675312944417885,0.00293165504865827,0.140425158312417,0.590879243508935
"2222","2222","FDFT1",2222,"ENSG00000079459","pink",0.353717375024202,0.163666481566679,0.219276172469949,0.39777810148922,0.051178119535303,0.845340651165467,0.0809967602376378,0.757299749230656,-0.380774079677163,0.131588970312467,-0.0161720843846256,0.950878375584918,-0.285866415366689,0.266012084654944,0.267102673626026,0.300019695744244,-0.300256069967814,0.24161652985374,0.336313507800872,0.186876047661128,-0.320742069745683,0.209402568515874,0.248989374637256,0.335192764349166,0.542940406580154,0.0243123686751857,-0.12681658737561,0.627664400374392
"2949","2949","GSTM5",2949,"ENSG00000134201","pink",0.348750058360343,0.170081532355244,0.202867208060495,0.434858954726863,-0.246688271969174,0.339824455061216,0.217299673777183,0.402151588335112,-0.130860865697833,0.616640414947743,-0.147629737116708,0.571772896760734,-0.0721342778797256,0.783223233946708,-0.0284430672376602,0.91370844271109,-0.0904474057121411,0.729923454269763,-0.0821157294490815,0.754043395825995,-0.104844499255052,0.688814282633907,0.159787819904684,0.540143132101982,0.438301395812534,0.0784383466100619,-0.0226587953180887,0.931212959367475
"253190","253190","SERHL2",253190,"ENSG00000183569","pink",0.347688776830964,0.171473683911496,0.0481179996489387,0.854492781595538,-0.251634984390691,0.329912920702074,0.114303487319864,0.662238828953894,-0.0718364909943917,0.784098202112889,-0.119138612416134,0.648797798648329,-0.0342420241557824,0.896197062998067,0.104192496666621,0.690659274673114,-0.076328811787645,0.770925236378874,-0.0318681311515534,0.903360583406739,-0.153634530486095,0.556052825881163,0.343340115930429,0.17725778137416,0.739377952462317,0.00069432248006828,0.0059197837948577,0.982010228215069
"85320","85320","ABCC11",85320,"ENSG00000121270","pink",0.343958015384068,0.176428096070732,0.0248518336409648,0.924572403776681,-0.276212325658535,0.28319916367005,0.0963368038786131,0.713015675254046,-0.0896024673144291,0.732359055509126,-0.128215687815551,0.623842121288267,-0.0585820302483146,0.823276536519161,0.0876789739689476,0.737912659873799,-0.0705929771496767,0.787754571961426,-0.0400091708281404,0.878826554612792,-0.13106943357804,0.61607396452834,0.388930554464079,0.12284395453077,0.768524340957527,0.000312996007979481,-0.0447293298538453,0.864647993836417
"689","689","BTF3",689,"ENSG00000145741","pink",0.341503050397085,0.179739856617389,0.0280603347453303,0.914865604407633,-0.172911501985403,0.506910678942725,-0.0685903147215727,0.793651896906162,-0.343032282108698,0.177672095095945,-0.0881675421385021,0.736500868324782,-0.302763380934102,0.237515322530484,0.289819221468626,0.259164933100207,-0.207450196270574,0.424326995244534,0.325000377086897,0.203075266261764,-0.471750484351452,0.0559032040328777,0.65194230134221,0.00456988500672732,0.752405204365975,0.000492721922676129,-0.13733500293855,0.599153936999417
"247","247","ALOX15B",247,"ENSG00000179593","pink",0.341274461603947,0.180050314320446,0.110636697677879,0.672497704062323,-0.226608955942869,0.381778812950036,0.152110205721797,0.560025430871773,-0.0922998123272574,0.724592308821521,-0.117421551389808,0.65355954204486,-0.0461503585577558,0.860386906383727,0.0358853272395801,0.891242595008693,-0.0708693321999106,0.786941625435594,-0.0486319492743765,0.852954416116842,-0.115260749782859,0.659569852490055,0.225183009582773,0.384862000164846,0.564802227368758,0.0181640748539905,0.0204640577633827,0.937862958461256
"29997","29997","GLTSCR2",29997,"ENSG00000105373","pink",0.341218049452773,0.180126985292665,-0.024140497989083,0.926725843938256,-0.485172341615255,0.0483728263685835,-0.0324708348865995,0.901541160309674,-0.176534500762568,0.497909533563295,-0.306121224735311,0.232092306792567,-0.00310286217991766,0.990570119056313,0.408825052785816,0.103236014050233,-0.292635667793747,0.254353582905928,0.259772020765275,0.313978722109544,-0.431341791744129,0.0838552590956379,0.725041180269088,0.000990801726408464,0.872363955338622,4.96559021539525e-06,-0.142476253777801,0.585413069515422
"54490","54490","UGT2B28",54490,"ENSG00000135226","pink",0.340285116745319,0.181398104836892,0.0935047778072572,0.721130865565495,-0.214717210341684,0.407904637029706,0.143802805054858,0.58188905831431,-0.0787126666624948,0.763958715250052,-0.106741182437421,0.683456633309732,-0.0341286811775679,0.896538921594572,0.0609201047012465,0.816334074599892,-0.0601794820890426,0.818531838427084,-0.0358659286464469,0.89130105885922,-0.11563533831944,0.658526503152452,0.215756028778496,0.405585162756001,0.598877698812469,0.0110783469010964,0.00256400026638333,0.992207717965566
"3158","3158","HMGCS2",3158,"ENSG00000134240","pink",0.335866124949443,0.187499889552125,0.0966072842991278,0.71224211681871,-0.329123848525024,0.197068403695592,0.132205265914017,0.612992753688645,-0.145086489230932,0.578487408910512,-0.186511218274434,0.473523466707769,-0.0998253177308136,0.703059258804939,0.0181924237009797,0.944750039005094,-0.122007593966346,0.640870257763045,-0.0826994398716622,0.752346268880623,-0.161322775198695,0.5362065015145,0.440596382369254,0.0767092869915804,0.649375611601007,0.00478767626943313,-0.0618812477047248,0.813483857356071
"94009","94009","SERHL",94009,"ENSG00000172250","pink",0.32604049466159,0.201548950967035,0.07829621366079,0.765174530089796,-0.256652643051689,0.320032664379849,0.110200249671479,0.673722478399639,-0.0531220620733453,0.839536381312652,-0.139206703450936,0.594136348178659,-0.0581606167339453,0.824529177204746,0.0470092637844754,0.8578131562164,-0.109297865364593,0.67625723419453,-0.0645703494438503,0.805521325827972,-0.161077381287858,0.536834982148549,0.327385651757794,0.199586143605676,0.660760090496081,0.00388189041151716,-0.0312903144265033,0.905105305520441
"5859","5859","QARS",5859,"ENSG00000172053","pink",0.316288881448994,0.216154734202427,-0.00286909414362539,0.991280535048863,-0.357648288626624,0.158707135115217,0.0204804713091746,0.937813210896683,-0.368505174316029,0.145541928532476,0.0587914375704369,0.822654228547934,-0.0665754867516033,0.799595732566868,0.468705831175972,0.0577265748666566,-0.0478319315878732,0.855349262010748,0.455683175290312,0.0660279623581453,-0.260754617213151,0.312085821324763,0.437717567996824,0.0788826990015909,0.804543186556787,9.85591949350232e-05,0.0666193140253633,0.799466328130837
"5284","5284","PIGR",5284,"ENSG00000162896","pink",0.305894680941036,0.23245568343171,-0.146120432657775,0.575753657327604,-0.367630015776336,0.146574447059727,-0.157972744351705,0.544814815913207,-0.110091189875113,0.674028646683449,-0.191057737235319,0.462609446506516,-0.0973368072328036,0.710157047357456,0.0919844994742725,0.725498928358839,-0.174198596434526,0.503704217541295,-0.0679692806089119,0.795482847323087,-0.220103681672303,0.395954693859251,0.723155001217347,0.0010366068091079,0.788903504555874,0.000167190745984986,-0.138446523945664,0.59617213445001
"6228","6228","RPS23",6228,"ENSG00000186468","pink",0.291586311193112,0.256139652294374,-0.0732114355497359,0.780060348130451,-0.156572459883741,0.548431135605365,-0.0547946062457634,0.834548698430926,-0.247803641753088,0.337574854663162,-0.0692812848350656,0.79161595647272,0.0280500168865435,0.914896801893184,0.497143143569733,0.0423238639799271,-0.234897552261161,0.364127965760451,0.284473655811646,0.268450965756305,-0.595448020509001,0.0116714629606378,0.587073141388935,0.0132259131406905,0.816780693588374,6.30373806658434e-05,-0.0755576388197989,0.77318247004456
"25870","25870","SUMF2",25870,"ENSG00000129103","pink",0.287044571982744,0.263959700201781,0.0451678519381973,0.863332662727389,-0.270480665021705,0.293714256770163,0.130969010864698,0.616346677468382,0.162304800137749,0.533694754538253,-0.0990644276985557,0.705227057772634,0.145053151530142,0.578575644834137,0.0197294445616387,0.940089706293812,-0.282207364636614,0.272448796243268,-0.371426631118514,0.142131305173548,-0.399392908183636,0.112232682015492,0.423140056029388,0.0905809514040161,0.632791019158602,0.00640574897625953,-0.0895840015062464,0.732412311722813
"10720","10720","UGT2B11",10720,"ENSG00000213759","pink",0.286897168971508,0.264215943827886,0.0700882848947346,0.789239746418574,-0.275711302060707,0.28410908831316,0.142549426524416,0.585218453405381,-0.103958770703109,0.691321058056771,-0.141869368229908,0.587028227735817,-0.0556412076311075,0.832026313679955,0.0703223334319577,0.788550918465958,-0.0876254758583546,0.738067298962185,-0.0490859945926148,0.851595774156653,-0.141814353226039,0.587174735382444,0.381452764439867,0.130845294499615,0.680930647120648,0.00261992813703728,-0.032449716591561,0.901604903772025
"389","389","RHOC",389,"ENSG00000155366","pink",0.275881294048507,0.283800162113009,-0.0450010435806239,0.863832958539315,-0.32227347074044,0.207112561729856,0.0950746791641775,0.716628765710506,0.104943553760462,0.688534129786113,-0.0250336760601744,0.924021987613429,0.104707520130866,0.689201759536093,0.137467329393612,0.59879863639921,-0.0277758050620666,0.915725962513671,-0.170831453932498,0.512112802678001,-0.266694339201776,0.300787335229821,0.42632193283884,0.0879271691486664,0.807265960064886,8.94710262929646e-05,0.134948054388309,0.605577595747273
"116285","116285","ACSM1",116285,"ENSG00000166743","pink",0.271940780877052,0.291013615361896,0.141941887729325,0.586835127939721,-0.187461956461449,0.471230770665279,0.17827600026315,0.493610181374815,-0.0897020548021352,0.732071860669551,-0.111608518099953,0.669773349675579,-0.0378541187518014,0.885311817957562,-0.00400888448243606,0.987816804793414,-0.0588618122370905,0.822445114459267,-0.0547788298190722,0.834595717656247,-0.076337980814691,0.770898408927993,0.125624655854637,0.63092778331448,0.393139704827878,0.118493854243396,-0.0194964004188966,0.940796194428389
"6558","6558","SLC12A2",6558,"ENSG00000064651","pink",0.27008136235137,0.294455422683049,-0.2747352210286,0.285886862940446,-0.146508645755215,0.574728633652571,-0.293615342261524,0.252693139745584,0.25063546352801,0.331901964454764,0.0217843152065843,0.93386211973059,-0.122767623339645,0.638776244105584,-0.00113640130460802,0.996546310489644,-0.228652350341118,0.377384333215833,-0.075665061720595,0.772867938265984,-0.263343106737968,0.307131622618689,0.562814851318203,0.0186665716091269,0.566282509482708,0.0177967248070136,-0.0644033245403797,0.806015375134027
"1915","1915","EEF1A1",1915,"ENSG00000156508","pink",0.267921841824359,0.29848324981151,0.0247376147013837,0.924918147976933,-0.228913352916129,0.376825046638992,-0.00713585742121805,0.978315419057709,-0.240230518061916,0.353017532176139,0.140557473079316,0.590525990611889,-0.360659838851791,0.154977300872722,0.394754065839491,0.116854495048507,-0.24625897427468,0.340692598352772,0.667777041221675,0.00339664578588129,-0.325239622701983,0.202723520997268,0.395669164227095,0.115932340468862,0.612067291874532,0.00901652208183112,0.0874247496440909,0.738647593211254
"9635","9635","CLCA2",9635,"ENSG00000137975","pink",0.266205609930097,0.301707650587345,-0.130407899196945,0.617871332723899,-0.177161632968901,0.496359238261927,-0.092175190595659,0.724950592601479,0.00865699522962649,0.973694325343879,-0.0406471305979393,0.876908101584824,-0.0228761536665367,0.930554596332897,0.196571581315629,0.449544135514864,-0.0513446528790492,0.844843113045978,0.0306334500519315,0.907089210829954,-0.170624639784616,0.512631396718556,0.420390941744238,0.0929198230070074,0.790377970204627,0.000159362948837229,0.0756902933310613,0.772794065537671
"2539","2539","G6PD",2539,"ENSG00000160211","pink",0.257936612247399,0.317532573129684,-0.0729440394341397,0.780845207952952,-0.0409105587536449,0.87611611689338,0.133264612693365,0.610124538882388,0.146321739643809,0.575222037168919,0.105779320541116,0.686171883117345,0.0918869358817702,0.72577952301241,0.205436238308615,0.428938625582208,0.222852292980448,0.389930723537452,0.0257441471440049,0.921871787681747,-0.129254806199711,0.621009150417748,0.000818393239597396,0.997512780087082,0.680793241584999,0.0026272155979617,0.192794387185053,0.458474048171677
"5304","5304","PIP",5304,"ENSG00000159763","pink",0.250712644038512,0.331748128677353,0.105451689959539,0.687097586131895,-0.342655852238382,0.178179609058145,0.149081191494876,0.567955815747586,-0.164965695518231,0.526915823407815,-0.209539274053991,0.419570932596848,-0.122076032660306,0.640681591964667,-0.029442010726702,0.91068899295123,-0.138197824857721,0.596838776490183,-0.101370186746749,0.698664543173086,-0.145594550158421,0.577143410233615,0.478972571200961,0.0517500181444994,0.524390952673888,0.0306986603765518,-0.167259966235549,0.521102724737262
"6278","6278","S100A7",6278,"ENSG00000143556","pink",0.248826736543517,0.335518922523892,-0.170708043128086,0.512422230283049,-0.0621938004020961,0.812557474240538,-0.1184627774693,0.650670497799517,0.0437544824955417,0.867573212583115,0.0104872775280283,0.968135136698724,0.0196098532855329,0.94045224960494,0.237481693542186,0.358720078035194,-0.0080865516440215,0.975427201604847,0.0643861429691917,0.80606620109459,-0.151697747384752,0.561102469595083,0.306646795485227,0.231250681708393,0.744594689077566,0.000606663198458894,0.0651556693117862,0.803790536034954
"8664","8664","EIF3D",8664,"ENSG00000100353","pink",0.246092753977972,0.341029077199038,-0.174279378019537,0.50350329169407,-0.0398308416726394,0.879362935043761,-0.117316088291961,0.653852426345889,-0.123394243485511,0.637051733993716,0.249969701788034,0.333230670823408,-0.304338450462978,0.234961648278652,0.165880260317008,0.52459499984874,-0.226624581518985,0.381745102656102,0.155023895389093,0.552442716462544,-0.373288517015063,0.139986569289043,0.611277070972179,0.00913070246308371,0.791671780753193,0.000152749665429334,-0.102003252770383,0.696866250899997
"222","222","ALDH3B2",222,"ENSG00000132746","pink",0.240516016635185,0.352428215319758,-0.151207341606548,0.562384217110931,-0.238467131345467,0.356669813648163,-0.0706309938635615,0.787642726864016,-0.0218988966754634,0.933514967342887,-0.0487428717797876,0.852622465950304,-0.0761360501313341,0.771489290184908,0.20452950225679,0.431023387177594,-0.0987018834599943,0.706260713274539,0.0760881110419047,0.771629585036005,-0.16208077302758,0.534267284358274,0.545110752443911,0.0236383766677292,0.923744605795087,1.21603479935819e-07,0.067415002445792,0.797117838922815
"6155","6155","RPL27",6155,"ENSG00000131469","pink",0.239742238504748,0.354026715798485,-0.0401235549148346,0.878482535092682,-0.158549519310918,0.54332835244052,0.06960639631356,0.790658456482896,-0.0567114358350861,0.828839869357753,-0.100339400096608,0.701595844785811,-0.161087976447916,0.53680783993241,0.44303513470859,0.0749025660129051,-0.324000525269675,0.204549580741367,0.461651132578793,0.0621210581454063,-0.406465612379022,0.105436666981467,0.480662483573163,0.0508124902515209,0.777795303922264,0.000237192439005512,-0.0628156027119181,0.810715197964819
"6130","6130","RPL7A",6130,"ENSG00000148303","pink",0.236545950934624,0.360673077213466,-0.131330157381751,0.615366151643625,-0.385733806689494,0.126221488776331,-0.0459655612705237,0.860940834816491,-0.242353024047333,0.34864968226565,-0.172487250684234,0.50796969180669,0.154373953023261,0.554130235746739,0.558988400673102,0.0196646441336046,-0.202440764312571,0.435845764420957,0.340222518553441,0.181483607604946,-0.347694547719234,0.171466093278186,0.63222780045403,0.00646756386577145,0.848513721750604,1.66914194808027e-05,-0.0218769871249364,0.933581346773023
